13460.0,2.349607794305561
13460.08,2.476613076509692
13460.16,2.6027029748814816
13460.24,2.727277082126502
13460.32,2.849756944835344
13460.4,2.9695941105189867
13460.48,3.086277461725694
13460.56,3.199339674952102
13460.64,3.308362670724051
13460.72,3.4129819536697084
13460.8,3.512889776300324
13460.88,3.6078370961483985
13460.96,3.697634331486624
13461.04,3.7821509547306786
13461.12,3.861313993610217
13461.2,3.9351055372510584
13461.28,4.003559366642606
13461.36,4.066756846008151
13461.44,4.124822223049195
13461.52,4.1779174918502955
13461.6,4.226236972600168
13461.68,4.2700017576131835
13461.76,4.309454164006744
13461.84,4.344852320524655
13461.92,4.376465000206835
13462.0,4.404566792749729
13462.08,4.429433691340205
13462.16,4.451339149301687
13462.24,4.4705506428167
13462.32,4.487326757939133
13462.4,4.501914803619771
13462.48,4.514548937950042
13462.56,4.525448782560887
13462.64,4.534818490248351
13462.72,4.542846223470047
13462.8,4.549703996298304
13462.88,4.555547829572189
13462.96,4.560518168140095
13463.04,4.564740509958321
13463.12,4.568326199112132
13463.2,4.57137333824624
13463.28,4.573967780128807
13463.36,4.576184162840835
13463.44,4.578086958122935
13463.52,4.579731507498962
13463.6,4.581165025743991
13463.68,4.582427555924969
13463.76,4.583552864506925
13463.84,4.584569268812977
13463.92,4.585500392411935
13464.0,4.586365846770418
13464.08,4.587181839757387
13464.16,4.58796171335572
13464.24,4.588716414259062
13464.32,4.589454901961942
13464.4,4.590184499540941
13464.48,4.590911192629703
13464.56,4.591639882164294
13464.64,4.592374596368232
13464.72,4.593118667203771
13464.8,4.593874876177773
13464.88,4.5946455739905065
13464.96,4.595432778082197
13465.04,4.5962382516872236
13465.12,4.597063567566944
13465.2,4.597910159171577
13465.28,4.598779361588208
13465.36,4.599672444271186
13465.44,4.600590637225707
13465.52,4.601535152026109
13465.6,4.6025071987965385
13465.68,4.603508000061494
13465.76,4.604538802184748
13465.84,4.6056008849545105
13465.92,4.606695569737182
13466.0,4.607824226508682
13466.08,4.608988279977963
13466.16,4.610189214938937
13466.24,4.611428580922121
13466.32,4.612707996163051
13466.4,4.614029150858761
13466.48,4.615393809644244
13466.56,4.616803813185932
13466.64,4.618261078757143
13466.72,4.619767599629956
13466.8,4.621325443087679
13466.88,4.622936746831401
13466.96,4.624603713522194
13467.04,4.626328603167323
13467.12,4.628113723024244
13467.2,4.629961414660542
13467.28,4.631874037772188
13467.36,4.633853950327404
13467.44,4.635903484570594
13467.52,4.638024918391813
13467.6,4.640220441544281
13467.68,4.642492116177663
13467.76,4.644841831150832
13467.84,4.647271249597354
13467.92,4.649781749242635
13468.0,4.652374355016521
13468.08,4.655049663571751
13468.16,4.657807759409579
13468.24,4.660648122431339
13468.32,4.663569526880406
13468.4,4.666569931814099
13468.48,4.669646363449924
13468.56,4.672794789964693
13468.64,4.676009989586953
13468.72,4.679285413110045
13468.8,4.682613042261203
13468.88,4.685983245685906
13468.96,4.689384634639731
13469.04,4.692803920814157
13469.12,4.6962257790488104
13469.2,4.69963271799022
13469.28,4.70300496203467
13469.36,4.7063203481283375
13469.44,4.709554241178955
13469.52,4.712679471947414
13469.6,4.715666301323082
13469.68,4.71848241483212
13469.76,4.721092951074349
13469.84,4.723460567523608
13469.92,4.725545546754159
13470.0,4.727305945669532
13470.08,4.728697789711394
13470.16,4.729675313319869
13470.24,4.7301912471118115
13470.32,4.730197151352916
13470.4,4.729643794339607
13470.48,4.72848157329804
13470.56,4.7266609743733445
13470.64,4.724133067248957
13470.72,4.720850028931371
13470.8,4.716765690289295
13470.88,4.711836098077225
13470.96,4.706020084430701
13471.04,4.699279835220441
13471.12,4.691581448219298
13471.2,4.682895471789374
13471.28,4.673197414752148
13471.36,4.6624682182719575
13471.44,4.650694680966508
13471.52,4.6378698290549165
13471.6,4.6239932241551225
13471.68,4.609071202333098
13471.76,4.593117039164869
13471.84,4.576151036872152
13471.92,4.55820053100209
13472.0,4.539299815606011
13472.08,4.519489987393763
13472.16,4.498818710860023
13472.24,4.477339907857908
13472.32,4.455113376495563
13472.4,4.43220434551744
13472.48,4.408682971472113
13472.56,4.3846237869350855
13472.64,4.360105108826207
13472.72,4.33520841642086
13472.8,4.3100177089922385
13472.88,4.284618853135351
13472.96,4.259098929715065
13473.04,4.233545590059336
13473.12,4.208046430499712
13473.2,4.18268839366343
13473.28,4.157557204068789
13473.36,4.1327368445945085
13473.44,4.108309079313451
13473.52,4.084353027031469
13473.6,4.060944788683468
13473.68,4.038157130540705
13473.76,4.016059224003923
13473.84,3.994716441621864
13473.92,3.9741902079072373
13474.0,3.954537902541814
13474.08,3.9358128126854233
13474.16,3.918064130342593
13474.24,3.9013369901043276
13474.32,3.8856725420763287
13474.4,3.8711080544307253
13474.48,3.857677039775086
13474.56,3.8454093994164524
13474.64,3.834331579603398
13474.72,3.8244667339481375
13474.8,3.8158348864543914
13474.88,3.80845308989529
13474.96,3.802335574688555
13475.04,3.7974938838929644
13475.12,3.7939369904900593
13475.2,3.791671393707846
13475.28,3.790701191778857
13475.36,3.7910281291937986
13475.44,3.7926516172048323
13475.52,3.7955687270405596
13475.6,3.7997741560092146
13475.68,3.805260167379015
13475.76,3.812016505626382
13475.84,3.820030289325156
13475.92,3.8292858846039084
13476.0,3.8397647627145997
13476.08,3.8514453458243216
13476.16,3.8643028456525017
13476.24,3.878309100018175
13476.32,3.8934324127251148
13476.4,3.9096374024861436
13476.48,3.9268848667615543
13476.56,3.9451316664507834
13476.64,3.9643306373228158
13476.72,3.984430533892416
13476.8,4.005376011141297
13476.88,4.0271076490432165
13476.96,4.0495620242802355
13477.04,4.072671832837309
13477.12,4.096366066341359
13477.2,4.120570244079377
13477.28,4.14520670160251
13477.36,4.170194935717516
13477.44,4.19545200450486
13477.52,4.220892979808705
13477.6,4.246431448445136
13477.68,4.271980057200233
13477.76,4.297451095569206
13477.84,4.322757109152023
13477.92,4.347811535699635
13478.0,4.372529355025812
13478.08,4.396827743388283
13478.16,4.420626722520791
13478.24,4.443849793282084
13478.32,4.466424543890697
13478.4,4.48828322294156
13478.48,4.509363267851962
13478.56,4.529607780053373
13478.64,4.548965939119125
13478.72,4.567393349076631
13478.8,4.584852311371941
13478.88,4.601312020303875
13478.96,4.61674867819119
13479.04,4.631145529042096
13479.12,4.644492811022358
13479.2,4.656787629527042
13479.28,4.6680337541131385
13479.36,4.6782413439093515
13479.44,4.687426607351929
13479.52,4.695611403172419
13479.6,4.702822790460568
13479.68,4.709092536324914
13479.76,4.71445659016302
13479.84,4.718954533826954
13479.92,4.722629017028566
13480.0,4.725525187180184
13480.08,4.727690122522487
13480.16,4.729172276870181
13480.24,4.7300209436300005
13480.32,4.730285745939797
13480.4,4.730016158870008
13480.48,4.729261068648742
13480.56,4.728068372848503
13480.64,4.726484624435026
13480.72,4.724554721554046
13480.8,4.722321643944962
13480.88,4.719826235943198
13480.96,4.717107035184228
13481.04,4.714200145366279
13481.12,4.711139150776625
13481.2,4.7079550697449495
13481.28,4.704676343759509
13481.36,4.7013288586674635
13481.44,4.697935994175905
13481.52,4.694518697768595
13481.6,4.691095579146408
13481.68,4.687683021376681
13481.76,4.684295305086418
13481.84,4.6809447422442645
13481.92,4.677641816333864
13482.0,4.674395326014169
13482.08,4.6712125296789315
13482.16,4.66809928865675
13482.24,4.665060207125209
13482.32,4.662098767139054
13482.4,4.659217457485999
13482.48,4.6564178953788185
13482.56,4.653700940264516
13482.64,4.651066799277499
13482.72,4.648515124081994
13482.8,4.646045099038569
13482.88,4.643655520790879
13482.96,4.641344869502228
13483.04,4.639111372079142
13483.12,4.636953057802378
13483.2,4.6348678068471765
13483.28,4.632853392216436
13483.36,4.630907515635097
13483.44,4.629027837964082
13483.52,4.627212004689643
13483.6,4.625457667031384
13483.68,4.623762499191113
13483.76,4.622124212237323
13483.84,4.620540565087536
13483.92,4.619009373014764
13484.0,4.617528514065991
13484.08,4.616095933740846
13484.16,4.614709648238635
13484.24,4.61336774654223
13484.32,4.612068391568875
13484.4,4.6108098205812125
13484.48,4.609590345017412
13484.56,4.608408349867598
13484.64,4.607262292695228
13484.72,4.606150702376894
13484.8,4.605072177612502
13484.88,4.60402538523987
13484.96,4.603009058373665
13485.04,4.6020219943778695
13485.12,4.601063052673662
13485.2,4.600131152380168
13485.28,4.5992252697835685
13485.36,4.598344435630011
13485.44,4.597487732238942
13485.52,4.59665429043509
13485.6,4.595843286298581
13485.68,4.595053937732635
13485.76,4.594285500845896
13485.84,4.593537266140745
13485.92,4.5928085544886015
13486.0,4.59209871285711
13486.08,4.591407109730682
13486.16,4.5907331301336605
13486.24,4.590076170122562
13486.32,4.58943563055856
13486.4,4.588810909901315
13486.48,4.588201395678096
13486.56,4.587606454175128
13486.64,4.587025417768441
13486.72,4.5864575691562015
13486.8,4.585902121570422
13486.88,4.585358193830441
13486.96,4.584824778850875
13487.04,4.58430070393121
13487.12,4.583784580831985
13487.2,4.583274743284249
13487.28,4.582769169187554
13487.36,4.5822653843323575
13487.44,4.581760344044187
13487.52,4.581250288701666
13487.6,4.580730568646032
13487.68,4.580195433598187
13487.76,4.579637781359079
13487.84,4.579048860324104
13487.92,4.57841792023262
13488.0,4.577731805644821
13488.08,4.576974486940868
13488.16,4.576126524224838
13488.24,4.57516446044398
13488.32,4.574060141355848
13488.4,4.572779961741548
13488.48,4.571284039513475
13488.56,4.569525322128484
13488.64,4.567448633002701
13488.72,4.564989669419161
13488.8,4.562073967683797
13488.88,4.558615855945681
13488.96,4.554517420044875
13489.04,4.549667512837986
13489.12,4.5439408424906045
13489.2,4.537197179992681
13489.28,4.529280730388762
13489.36,4.5200197156347075
13489.44,4.5092262192929
13489.52,4.496696344151704
13489.6,4.482210733005239
13489.68,4.465535499987746
13489.76,4.446423614801599
13489.84,4.4246167747551
13489.92,4.399847789667004
13490.0,4.371843492434343
13490.08,4.340328173550735
13490.16,4.30502752138321
13490.24,4.265673031976383
13490.32,4.2220068330907266
13490.4,4.173786847750343
13490.48,4.120792203526566
13490.56,4.062828775939343
13490.64,3.9997347385786783
13490.72,3.9313859796911097
13490.8,3.8577012358527574
13490.88,3.7786467886810122
13490.96,3.69424057090453
13491.04,3.6045555339210615
13491.12,3.5097221404165952
13491.2,3.409929862649356
13491.28,3.305427589316019
