13469.2	4.5044	0.170294
13469.7	4.6094	0.121659
13470.2	4.8355	0.144693
13470.7	4.8719	0.266271
13471.2	4.6372	0.069354
13471.7	4.6734	0.085563
13472.2	4.4475	0.042202
13472.7	4.5005	0.05174
13473.2	4.1352	0.055154
13473.7	4.1384	0.054672
13474.2	3.9527	0.041725
13474.7	3.8748	0.072471
13475.2	3.8344	0.055227
13475.7	3.9165	0.049041
13476.2	3.8923	0.063127
13476.7	3.9702	0.068118
13477.2	4.2638	0.119281
13477.7	4.2648	0.134272
13478.2	4.6525	0.295297
13478.7	4.7903	0.154354
